./compare_output.py ../tiger2023 ../tiger2024

17203.csv: added 38 (0.53%), deleted 37 (0.51%), changed 11 (0.15%)
18001.csv: added 89 (1.02%), deleted 99 (1.13%), changed 11 (0.13%)
18003.csv: added 284 (0.73%), deleted 221 (0.57%), changed 20 (0.05%)
18005.csv: added 197 (1.33%), deleted 165 (1.11%), changed 4 (0.03%)
18007.csv: added 30 (0.55%), deleted 25 (0.46%), changed 2 (0.04%)
18009.csv: added 50 (1.18%), deleted 45 (1.06%), changed 2 (0.05%)
18011.csv: added 326 (2.59%), deleted 303 (2.40%), changed 42 (0.33%)
18013.csv: added 73 (2.10%), deleted 67 (1.92%), changed 5 (0.14%)
18015.csv: added 93 (1.21%), deleted 89 (1.16%), changed 11 (0.14%)
18017.csv: added 60 (0.57%), deleted 63 (0.60%), changed 3 (0.03%)
18019.csv: added 412 (2.97%), deleted 389 (2.80%), changed 23 (0.17%)
18021.csv: added 115 (1.28%), deleted 114 (1.27%), changed 2 (0.02%)
18023.csv: added 59 (0.92%), deleted 63 (0.98%), changed 56 (0.87%)
18025.csv: added 49 (1.66%), deleted 59 (2.00%), changed 1 (0.03%)
18027.csv: added 129 (2.17%), deleted 99 (1.66%), changed 5 (0.08%)
18029.csv: added 117 (1.10%), deleted 125 (1.18%), changed 7 (0.07%)
18031.csv: added 77 (1.33%), deleted 80 (1.38%), changed 4 (0.07%)
18033.csv: added 74 (0.92%), deleted 70 (0.87%), changed 5 (0.06%)
18035.csv: added 62 (0.36%), deleted 65 (0.38%), changed 9 (0.05%)
18037.csv: added 89 (0.98%), deleted 99 (1.09%), changed 17 (0.19%)
18039.csv: added 244 (0.94%), deleted 210 (0.81%), changed 34 (0.13%)
18041.csv: added 55 (1.20%), deleted 54 (1.18%), changed 4 (0.09%)
18043.csv: added 236 (2.97%), deleted 207 (2.60%), changed 21 (0.26%)
18045.csv: added 46 (0.88%), deleted 39 (0.75%), changed 5 (0.10%)
18047.csv: added 42 (0.83%), deleted 43 (0.85%), changed 0 (0.00%)
18049.csv: added 37 (0.52%), deleted 38 (0.53%), changed 2 (0.03%)
18051.csv: added 96 (1.44%), deleted 78 (1.17%), changed 3 (0.04%)
18053.csv: added 56 (0.44%), deleted 49 (0.38%), changed 20 (0.16%)
18055.csv: added 297 (4.96%), deleted 228 (3.81%), changed 8 (0.13%)
18057.csv: added 528 (1.68%), deleted 464 (1.48%), changed 68 (0.22%)
18059.csv: added 306 (3.16%), deleted 301 (3.11%), changed 19 (0.20%)
18061.csv: added 59 (0.96%), deleted 60 (0.98%), changed 8 (0.13%)
18063.csv: added 311 (1.89%), deleted 300 (1.82%), changed 34 (0.21%)
18065.csv: added 55 (0.55%), deleted 51 (0.51%), changed 9 (0.09%)
18067.csv: added 66 (0.54%), deleted 59 (0.48%), changed 6 (0.05%)
18069.csv: added 47 (0.66%), deleted 37 (0.52%), changed 7 (0.10%)
18071.csv: added 217 (2.29%), deleted 206 (2.17%), changed 8 (0.08%)
18073.csv: added 84 (1.23%), deleted 63 (0.92%), changed 12 (0.18%)
18075.csv: added 37 (0.61%), deleted 35 (0.58%), changed 3 (0.05%)
18077.csv: added 70 (0.77%), deleted 64 (0.71%), changed 78 (0.86%)
18079.csv: added 107 (1.25%), deleted 113 (1.32%), changed 9 (0.11%)
18081.csv: added 406 (2.36%), deleted 345 (2.00%), changed 16 (0.09%)
18083.csv: added 27 (0.37%), deleted 23 (0.32%), changed 2 (0.03%)
18085.csv: added 183 (1.26%), deleted 189 (1.30%), changed 12 (0.08%)
18087.csv: added 105 (1.05%), deleted 122 (1.22%), changed 6 (0.06%)
18089.csv: added 729 (1.51%), deleted 623 (1.29%), changed 52 (0.11%)
18091.csv: added 166 (1.05%), deleted 171 (1.09%), changed 78 (0.49%)
18093.csv: added 160 (2.26%), deleted 157 (2.22%), changed 19 (0.27%)
18095.csv: added 172 (0.88%), deleted 162 (0.83%), changed 10 (0.05%)
18097.csv: added 302 (0.37%), deleted 288 (0.35%), changed 13 (0.02%)
18099.csv: added 128 (1.42%), deleted 125 (1.39%), changed 18 (0.20%)
18101.csv: added 37 (1.80%), deleted 37 (1.80%), changed 0 (0.00%)
18103.csv: added 51 (0.79%), deleted 43 (0.67%), changed 5 (0.08%)
18105.csv: added 380 (2.86%), deleted 342 (2.58%), changed 40 (0.30%)
18107.csv: added 72 (0.90%), deleted 66 (0.83%), changed 3 (0.04%)
18109.csv: added 96 (0.76%), deleted 101 (0.80%), changed 3 (0.02%)
18111.csv: added 32 (0.85%), deleted 26 (0.69%), changed 0 (0.00%)
18113.csv: added 65 (0.63%), deleted 57 (0.55%), changed 10 (0.10%)
18115.csv: added 10 (1.01%), deleted 9 (0.91%), changed 0 (0.00%)
18117.csv: added 62 (1.22%), deleted 57 (1.12%), changed 2 (0.04%)
18119.csv: added 61 (1.03%), deleted 56 (0.94%), changed 5 (0.08%)
18121.csv: added 28 (0.68%), deleted 30 (0.72%), changed 2 (0.05%)
18123.csv: added 47 (1.12%), deleted 45 (1.07%), changed 9 (0.21%)
18125.csv: added 41 (0.89%), deleted 38 (0.83%), changed 2 (0.04%)
18127.csv: added 567 (3.23%), deleted 547 (3.12%), changed 84 (0.48%)
18129.csv: added 69 (1.19%), deleted 58 (1.00%), changed 0 (0.00%)
18131.csv: added 36 (0.72%), deleted 32 (0.64%), changed 5 (0.10%)
18133.csv: added 80 (1.25%), deleted 80 (1.25%), changed 6 (0.09%)
18135.csv: added 64 (0.53%), deleted 66 (0.55%), changed 0 (0.00%)
18137.csv: added 87 (1.10%), deleted 85 (1.08%), changed 8 (0.10%)
18139.csv: added 77 (1.57%), deleted 80 (1.63%), changed 44 (0.90%)
18141.csv: added 485 (1.45%), deleted 473 (1.41%), changed 41 (0.12%)
18143.csv: added 30 (0.77%), deleted 26 (0.67%), changed 7 (0.18%)
18145.csv: added 69 (0.63%), deleted 79 (0.72%), changed 1 (0.01%)
18147.csv: added 35 (0.62%), deleted 39 (0.69%), changed 2 (0.04%)
18149.csv: added 200 (2.12%), deleted 200 (2.12%), changed 6 (0.06%)
18151.csv: added 76 (1.01%), deleted 69 (0.92%), changed 2 (0.03%)
18153.csv: added 47 (0.75%), deleted 52 (0.83%), changed 5 (0.08%)
18155.csv: added 50 (2.44%), deleted 44 (2.15%), changed 5 (0.24%)
18157.csv: added 351 (2.08%), deleted 304 (1.80%), changed 33 (0.20%)
18159.csv: added 29 (0.75%), deleted 31 (0.80%), changed 6 (0.15%)
18161.csv: added 10 (0.36%), deleted 10 (0.36%), changed 0 (0.00%)
18163.csv: added 143 (0.73%), deleted 131 (0.67%), changed 12 (0.06%)
18165.csv: added 36 (0.67%), deleted 35 (0.65%), changed 11 (0.20%)
18167.csv: added 169 (0.90%), deleted 167 (0.89%), changed 9 (0.05%)
18169.csv: added 77 (0.70%), deleted 81 (0.73%), changed 4 (0.04%)
18171.csv: added 10 (0.21%), deleted 11 (0.23%), changed 0 (0.00%)
18173.csv: added 169 (2.21%), deleted 156 (2.04%), changed 10 (0.13%)
18175.csv: added 169 (1.89%), deleted 170 (1.90%), changed 6 (0.07%)
18177.csv: added 29 (0.26%), deleted 26 (0.23%), changed 5 (0.04%)
18179.csv: added 72 (1.26%), deleted 73 (1.28%), changed 7 (0.12%)
18181.csv: added 61 (0.62%), deleted 62 (0.63%), changed 3 (0.03%)
18183.csv: added 65 (1.16%), deleted 55 (0.98%), changed 5 (0.09%)
19001.csv: added 57 (1.01%), deleted 67 (1.19%), changed 4 (0.07%)
19003.csv: added 29 (0.88%), deleted 30 (0.92%), changed 2 (0.06%)
19005.csv: added 55 (1.23%), deleted 64 (1.43%), changed 3946 (88.06%)
19007.csv: added 71 (1.36%), deleted 82 (1.57%), changed 126 (2.41%)
19009.csv: added 40 (0.97%), deleted 42 (1.01%), changed 5 (0.12%)
19011.csv: added 176 (2.07%), deleted 194 (2.28%), changed 31 (0.36%)
19013.csv: added 175 (0.90%), deleted 174 (0.89%), changed 8184 (41.86%)
19015.csv: added 86 (1.07%), deleted 118 (1.47%), changed 67 (0.83%)
19017.csv: added 43 (0.76%), deleted 59 (1.04%), changed 2815 (49.85%)
19019.csv: added 199 (2.68%), deleted 203 (2.73%), changed 1717 (23.08%)
19021.csv: added 67 (1.23%), deleted 79 (1.45%), changed 30 (0.55%)
19023.csv: added 17 (0.42%), deleted 19 (0.47%), changed 2076 (51.68%)
19025.csv: added 26 (0.42%), deleted 40 (0.64%), changed 11 (0.18%)
19027.csv: added 28 (0.48%), deleted 32 (0.54%), changed 51 (0.87%)
19029.csv: added 63 (1.61%), deleted 59 (1.50%), changed 2 (0.05%)
19031.csv: added 111 (1.75%), deleted 148 (2.33%), changed 51 (0.80%)
19033.csv: added 122 (1.32%), deleted 104 (1.12%), changed 154 (1.66%)
19035.csv: added 88 (1.64%), deleted 98 (1.83%), changed 10 (0.19%)
19037.csv: added 147 (2.71%), deleted 224 (4.13%), changed 1942 (35.79%)
19039.csv: added 143 (3.65%), deleted 158 (4.03%), changed 64 (1.63%)
19041.csv: added 24 (0.55%), deleted 30 (0.69%), changed 42 (0.97%)
19043.csv: added 72 (1.04%), deleted 83 (1.20%), changed 5502 (79.31%)
19045.csv: added 179 (2.07%), deleted 190 (2.20%), changed 72 (0.83%)
19047.csv: added 75 (0.98%), deleted 99 (1.30%), changed 39 (0.51%)
19049.csv: added 301 (2.99%), deleted 314 (3.11%), changed 29 (0.29%)
19051.csv: added 66 (2.34%), deleted 78 (2.77%), changed 8 (0.28%)
19053.csv: added 51 (1.90%), deleted 54 (2.01%), changed 8 (0.30%)
19055.csv: added 37 (0.73%), deleted 38 (0.75%), changed 1479 (29.15%)
19057.csv: added 57 (0.69%), deleted 72 (0.87%), changed 14 (0.17%)
19059.csv: added 39 (0.89%), deleted 48 (1.09%), changed 7 (0.16%)
19061.csv: added 431 (3.40%), deleted 420 (3.32%), changed 7315 (57.77%)
19063.csv: added 25 (0.60%), deleted 36 (0.86%), changed 18 (0.43%)
19065.csv: added 56 (0.46%), deleted 63 (0.51%), changed 4200 (34.15%)
19067.csv: added 53 (0.91%), deleted 84 (1.44%), changed 2366 (40.50%)
19069.csv: added 20 (0.34%), deleted 30 (0.52%), changed 11 (0.19%)
19071.csv: added 108 (4.42%), deleted 100 (4.09%), changed 14 (0.57%)
19073.csv: added 12 (0.31%), deleted 10 (0.26%), changed 15 (0.38%)
19075.csv: added 94 (1.78%), deleted 102 (1.93%), changed 565 (10.69%)
19077.csv: added 49 (0.93%), deleted 64 (1.21%), changed 8 (0.15%)
19079.csv: added 64 (1.37%), deleted 63 (1.34%), changed 59 (1.26%)
19081.csv: added 58 (1.25%), deleted 54 (1.17%), changed 41 (0.89%)
19083.csv: added 39 (0.56%), deleted 52 (0.75%), changed 92 (1.32%)
19085.csv: added 54 (1.21%), deleted 59 (1.32%), changed 29 (0.65%)
19087.csv: added 53 (0.87%), deleted 69 (1.13%), changed 53 (0.87%)
19089.csv: added 101 (1.75%), deleted 120 (2.08%), changed 1203 (20.88%)
19091.csv: added 51 (1.29%), deleted 56 (1.42%), changed 50 (1.26%)
19093.csv: added 56 (1.32%), deleted 68 (1.61%), changed 13 (0.31%)
19095.csv: added 127 (2.56%), deleted 140 (2.82%), changed 27 (0.54%)
19097.csv: added 65 (0.89%), deleted 76 (1.04%), changed 31 (0.42%)
19099.csv: added 95 (0.67%), deleted 124 (0.87%), changed 37 (0.26%)
19101.csv: added 158 (3.65%), deleted 154 (3.56%), changed 25 (0.58%)
19103.csv: added 653 (4.61%), deleted 618 (4.36%), changed 102 (0.72%)
19105.csv: added 156 (1.76%), deleted 172 (1.94%), changed 18 (0.20%)
19107.csv: added 38 (1.16%), deleted 39 (1.19%), changed 2 (0.06%)
19109.csv: added 96 (1.14%), deleted 110 (1.31%), changed 51 (0.61%)
19111.csv: added 164 (2.31%), deleted 175 (2.47%), changed 72 (1.02%)
19113.csv: added 275 (1.07%), deleted 300 (1.17%), changed 78 (0.30%)
19115.csv: added 35 (0.59%), deleted 47 (0.79%), changed 38 (0.64%)
19117.csv: added 27 (1.27%), deleted 26 (1.22%), changed 33 (1.55%)
19119.csv: added 15 (0.32%), deleted 19 (0.40%), changed 4 (0.08%)
19121.csv: added 83 (1.83%), deleted 71 (1.56%), changed 5 (0.11%)
19123.csv: added 100 (1.77%), deleted 112 (1.99%), changed 48 (0.85%)
19125.csv: added 164 (2.41%), deleted 161 (2.37%), changed 26 (0.38%)
19127.csv: added 170 (2.27%), deleted 193 (2.58%), changed 49 (0.65%)
19129.csv: added 78 (2.02%), deleted 82 (2.12%), changed 19 (0.49%)
19131.csv: added 93 (2.30%), deleted 73 (1.81%), changed 1832 (45.38%)
19133.csv: added 20 (0.68%), deleted 25 (0.85%), changed 18 (0.61%)
19135.csv: added 41 (1.82%), deleted 39 (1.73%), changed 21 (0.93%)
19137.csv: added 108 (2.10%), deleted 116 (2.26%), changed 49 (0.95%)
19139.csv: added 136 (2.08%), deleted 147 (2.25%), changed 29 (0.44%)
19141.csv: added 53 (0.81%), deleted 41 (0.62%), changed 35 (0.53%)
19143.csv: added 43 (1.06%), deleted 50 (1.23%), changed 25 (0.62%)
19145.csv: added 60 (0.92%), deleted 81 (1.25%), changed 10 (0.15%)
19147.csv: added 41 (0.72%), deleted 54 (0.95%), changed 62 (1.09%)
19149.csv: added 52 (0.63%), deleted 51 (0.62%), changed 38 (0.46%)
19151.csv: added 78 (0.97%), deleted 100 (1.25%), changed 64 (0.80%)
19153.csv: added 1309 (3.26%), deleted 1228 (3.06%), changed 292 (0.73%)
19155.csv: added 207 (1.27%), deleted 274 (1.68%), changed 43 (0.26%)
19157.csv: added 92 (1.47%), deleted 108 (1.72%), changed 39 (0.62%)
19159.csv: added 36 (1.85%), deleted 36 (1.85%), changed 1 (0.05%)
19161.csv: added 29 (0.66%), deleted 33 (0.76%), changed 13 (0.30%)
19163.csv: added 1013 (4.06%), deleted 1079 (4.32%), changed 122 (0.49%)
19165.csv: added 31 (0.53%), deleted 32 (0.55%), changed 16 (0.28%)
19167.csv: added 65 (0.77%), deleted 81 (0.96%), changed 61 (0.72%)
19169.csv: added 148 (1.16%), deleted 205 (1.61%), changed 23 (0.18%)
19171.csv: added 109 (2.10%), deleted 133 (2.56%), changed 38 (0.73%)
19173.csv: added 92 (1.64%), deleted 137 (2.45%), changed 4 (0.07%)
19175.csv: added 74 (2.14%), deleted 83 (2.40%), changed 8 (0.23%)
19177.csv: added 55 (1.18%), deleted 78 (1.68%), changed 7 (0.15%)
19179.csv: added 193 (2.21%), deleted 187 (2.14%), changed 61 (0.70%)
19181.csv: added 83 (1.17%), deleted 96 (1.35%), changed 14 (0.20%)
19183.csv: added 117 (2.30%), deleted 111 (2.18%), changed 53 (1.04%)
19185.csv: added 25 (0.89%), deleted 22 (0.78%), changed 25 (0.89%)
19187.csv: added 197 (2.27%), deleted 221 (2.54%), changed 124 (1.43%)
19189.csv: added 51 (1.11%), deleted 61 (1.33%), changed 29 (0.63%)
19191.csv: added 67 (1.09%), deleted 66 (1.07%), changed 3306 (53.80%)
19193.csv: added 178 (1.08%), deleted 176 (1.07%), changed 14 (0.09%)
19195.csv: added 43 (1.03%), deleted 74 (1.77%), changed 72 (1.73%)
19197.csv: added 29 (0.52%), deleted 44 (0.78%), changed 35 (0.62%)
20001.csv: added 23 (0.37%), deleted 29 (0.46%), changed 0 (0.00%)
20003.csv: added 14 (0.47%), deleted 9 (0.30%), changed 1 (0.03%)
20005.csv: added 13 (0.36%), deleted 16 (0.45%), changed 2 (0.06%)
20007.csv: added 31 (1.50%), deleted 31 (1.50%), changed 32 (1.54%)
20009.csv: added 14 (0.14%), deleted 17 (0.17%), changed 9 (0.09%)
20011.csv: added 122 (2.34%), deleted 108 (2.08%), changed 5 (0.10%)
20013.csv: added 37 (0.70%), deleted 35 (0.66%), changed 1 (0.02%)
20015.csv: added 94 (0.70%), deleted 82 (0.61%), changed 43 (0.32%)
20017.csv: added 12 (1.39%), deleted 9 (1.04%), changed 2 (0.23%)
20019.csv: added 21 (1.35%), deleted 11 (0.71%), changed 0 (0.00%)
20021.csv: added 59 (0.87%), deleted 54 (0.79%), changed 4 (0.06%)
20023.csv: added 19 (2.41%), deleted 14 (1.78%), changed 0 (0.00%)
20025.csv: added 7 (1.09%), deleted 5 (0.78%), changed 0 (0.00%)
20027.csv: added 29 (0.42%), deleted 38 (0.55%), changed 1 (0.01%)
20029.csv: added 39 (0.64%), deleted 57 (0.93%), changed 2 (0.03%)
20031.csv: added 52 (0.66%), deleted 66 (0.84%), changed 3 (0.04%)
20033.csv: added 3 (0.52%), deleted 3 (0.52%), changed 1 (0.17%)
20035.csv: added 36 (0.49%), deleted 31 (0.43%), changed 5 (0.07%)
20037.csv: added 112 (1.00%), deleted 111 (0.99%), changed 7 (0.06%)
20039.csv: added 6 (0.63%), deleted 5 (0.53%), changed 2 (0.21%)
20041.csv: added 75 (1.06%), deleted 74 (1.04%), changed 2 (0.03%)
20043.csv: added 12 (0.52%), deleted 13 (0.56%), changed 0 (0.00%)
20045.csv: added 92 (0.80%), deleted 89 (0.77%), changed 6 (0.05%)
20047.csv: added 18 (1.44%), deleted 11 (0.88%), changed 1 (0.08%)
20049.csv: added 11 (0.90%), deleted 10 (0.82%), changed 0 (0.00%)
20051.csv: added 41 (0.73%), deleted 45 (0.80%), changed 22 (0.39%)
20053.csv: added 40 (0.65%), deleted 53 (0.86%), changed 1 (0.02%)
20055.csv: added 70 (0.83%), deleted 72 (0.85%), changed 64 (0.76%)
20057.csv: added 77 (0.74%), deleted 79 (0.76%), changed 115 (1.11%)
20059.csv: added 131 (1.30%), deleted 147 (1.46%), changed 4 (0.04%)
20061.csv: added 9 (0.19%), deleted 9 (0.19%), changed 0 (0.00%)
20063.csv: added 11 (1.64%), deleted 9 (1.34%), changed 3 (0.45%)
20065.csv: added 26 (2.81%), deleted 27 (2.92%), changed 5 (0.54%)
20067.csv: added 23 (0.74%), deleted 22 (0.71%), changed 0 (0.00%)
20069.csv: added 35 (1.42%), deleted 29 (1.18%), changed 21 (0.85%)
20071.csv: added 9 (2.14%), deleted 8 (1.90%), changed 0 (0.00%)
20073.csv: added 21 (0.94%), deleted 16 (0.72%), changed 2 (0.09%)
20075.csv: added 3 (0.57%), deleted 2 (0.38%), changed 2 (0.38%)
20077.csv: added 14 (0.54%), deleted 10 (0.39%), changed 1 (0.04%)
20079.csv: added 152 (1.98%), deleted 127 (1.65%), changed 7 (0.09%)
20081.csv: added 15 (1.66%), deleted 5 (0.55%), changed 0 (0.00%)
20083.csv: added 13 (1.98%), deleted 5 (0.76%), changed 2 (0.30%)
20085.csv: added 69 (2.20%), deleted 43 (1.37%), changed 5 (0.16%)
20087.csv: added 71 (0.99%), deleted 53 (0.74%), changed 2 (0.03%)
20089.csv: added 21 (2.22%), deleted 14 (1.48%), changed 5 (0.53%)
20091.csv: added 802 (1.52%), deleted 633 (1.20%), changed 106 (0.20%)
20093.csv: added 14 (1.86%), deleted 11 (1.46%), changed 0 (0.00%)
20095.csv: added 23 (0.24%), deleted 22 (0.23%), changed 23 (0.24%)
20097.csv: added 15 (1.64%), deleted 11 (1.20%), changed 8 (0.88%)
20099.csv: added 86 (1.38%), deleted 69 (1.11%), changed 18 (0.29%)
20101.csv: added 10 (1.73%), deleted 9 (1.55%), changed 5 (0.86%)
20103.csv: added 112 (0.96%), deleted 105 (0.90%), changed 10 (0.09%)
20105.csv: added 31 (2.88%), deleted 23 (2.14%), changed 2 (0.19%)
20107.csv: added 212 (2.79%), deleted 182 (2.39%), changed 9 (0.12%)
20109.csv: added 17 (1.33%), deleted 16 (1.25%), changed 19 (1.49%)
20111.csv: added 64 (0.76%), deleted 74 (0.88%), changed 1 (0.01%)
20113.csv: added 79 (1.15%), deleted 97 (1.42%), changed 4 (0.06%)
20115.csv: added 29 (0.75%), deleted 28 (0.72%), changed 1 (0.03%)
20117.csv: added 36 (0.57%), deleted 36 (0.57%), changed 4 (0.06%)
20119.csv: added 21 (0.41%), deleted 21 (0.41%), changed 74 (1.46%)
20121.csv: added 197 (1.45%), deleted 194 (1.43%), changed 16 (0.12%)
20123.csv: added 16 (0.88%), deleted 10 (0.55%), changed 2 (0.11%)
20125.csv: added 26 (0.29%), deleted 30 (0.33%), changed 12 (0.13%)
20127.csv: added 27 (0.60%), deleted 36 (0.80%), changed 0 (0.00%)
20129.csv: added 27 (4.30%), deleted 18 (2.87%), changed 0 (0.00%)
20131.csv: added 29 (0.94%), deleted 22 (0.71%), changed 1 (0.03%)
20133.csv: added 69 (1.83%), deleted 64 (1.70%), changed 3 (0.08%)
20135.csv: added 21 (2.44%), deleted 14 (1.63%), changed 1 (0.12%)
20137.csv: added 21 (1.26%), deleted 15 (0.90%), changed 3 (0.18%)
20139.csv: added 19 (0.47%), deleted 16 (0.40%), changed 0 (0.00%)
20141.csv: added 25 (1.51%), deleted 24 (1.45%), changed 4 (0.24%)
20143.csv: added 16 (0.60%), deleted 11 (0.41%), changed 7 (0.26%)
20145.csv: added 12 (0.74%), deleted 10 (0.62%), changed 1 (0.06%)
20147.csv: added 9 (0.19%), deleted 16 (0.35%), changed 0 (0.00%)
20149.csv: added 47 (0.45%), deleted 53 (0.51%), changed 0 (0.00%)
20151.csv: added 43 (1.96%), deleted 31 (1.41%), changed 49 (2.23%)
20153.csv: added 13 (1.73%), deleted 4 (0.53%), changed 5 (0.66%)
20155.csv: added 57 (0.34%), deleted 47 (0.28%), changed 8 (0.05%)
20157.csv: added 15 (0.99%), deleted 15 (0.99%), changed 0 (0.00%)
20159.csv: added 33 (0.63%), deleted 44 (0.84%), changed 3 (0.06%)
20161.csv: added 49 (0.62%), deleted 46 (0.58%), changed 4 (0.05%)
20163.csv: added 44 (0.64%), deleted 47 (0.68%), changed 5 (0.07%)
20165.csv: added 8 (0.71%), deleted 4 (0.35%), changed 0 (0.00%)
20167.csv: added 4 (0.16%), deleted 1 (0.04%), changed 0 (0.00%)
20169.csv: added 35 (0.40%), deleted 32 (0.36%), changed 2 (0.02%)
20171.csv: added 17 (0.44%), deleted 12 (0.31%), changed 71 (1.84%)
20173.csv: added 430 (0.75%), deleted 377 (0.66%), changed 68 (0.12%)
20175.csv: added 51 (1.56%), deleted 54 (1.65%), changed 9 (0.28%)
20177.csv: added 126 (0.57%), deleted 121 (0.55%), changed 6 (0.03%)
20179.csv: added 23 (3.57%), deleted 13 (2.02%), changed 3 (0.47%)
20181.csv: added 15 (0.63%), deleted 21 (0.88%), changed 10 (0.42%)
20183.csv: added 29 (1.79%), deleted 26 (1.60%), changed 2 (0.12%)
20185.csv: added 22 (1.10%), deleted 22 (1.10%), changed 1 (0.05%)
20187.csv: added 8 (0.92%), deleted 7 (0.81%), changed 3 (0.35%)
20189.csv: added 13 (0.87%), deleted 8 (0.54%), changed 5 (0.34%)
20191.csv: added 37 (0.49%), deleted 37 (0.49%), changed 3 (0.04%)
20193.csv: added 16 (0.81%), deleted 17 (0.86%), changed 15 (0.76%)
20195.csv: added 18 (1.47%), deleted 18 (1.47%), changed 9 (0.73%)
20197.csv: added 51 (1.03%), deleted 58 (1.18%), changed 0 (0.00%)
20199.csv: added 7 (2.11%), deleted 6 (1.81%), changed 0 (0.00%)
20201.csv: added 32 (1.11%), deleted 38 (1.32%), changed 2 (0.07%)
20203.csv: added 10 (1.67%), deleted 4 (0.67%), changed 0 (0.00%)
20205.csv: added 90 (2.89%), deleted 88 (2.83%), changed 4 (0.13%)
20207.csv: added 9 (0.53%), deleted 4 (0.24%), changed 0 (0.00%)
20209.csv: added 151 (0.81%), deleted 138 (0.74%), changed 35 (0.19%)
21001.csv: added 134 (2.73%), deleted 118 (2.41%), changed 16 (0.33%)
21003.csv: added 190 (4.53%), deleted 178 (4.24%), changed 439 (10.46%)
21005.csv: added 29 (1.18%), deleted 28 (1.13%), changed 0 (0.00%)
21007.csv: added 29 (1.81%), deleted 25 (1.56%), changed 4 (0.25%)
21009.csv: added 158 (2.14%), deleted 165 (2.24%), changed 6 (0.08%)
21011.csv: added 87 (4.60%), deleted 79 (4.18%), changed 5 (0.26%)
21013.csv: added 96 (2.87%), deleted 88 (2.63%), changed 1613 (48.21%)
21015.csv: added 118 (1.30%), deleted 115 (1.27%), changed 6 (0.07%)
21017.csv: added 51 (1.70%), deleted 51 (1.70%), changed 1 (0.03%)
21019.csv: added 297 (4.18%), deleted 276 (3.88%), changed 63 (0.89%)
21021.csv: added 32 (0.87%), deleted 30 (0.82%), changed 0 (0.00%)
21023.csv: added 46 (3.82%), deleted 47 (3.90%), changed 2 (0.17%)
21025.csv: added 144 (5.95%), deleted 138 (5.70%), changed 16 (0.66%)
21027.csv: added 86 (2.19%), deleted 88 (2.24%), changed 10 (0.25%)
21029.csv: added 310 (4.46%), deleted 286 (4.12%), changed 45 (0.65%)
21031.csv: added 126 (4.08%), deleted 126 (4.08%), changed 24 (0.78%)
21033.csv: added 61 (2.23%), deleted 61 (2.23%), changed 3 (0.11%)
21035.csv: added 240 (2.62%), deleted 242 (2.64%), changed 6896 (75.23%)
21037.csv: added 79 (1.00%), deleted 90 (1.14%), changed 32 (0.41%)
21039.csv: added 14 (1.41%), deleted 16 (1.62%), changed 0 (0.00%)
21041.csv: added 56 (3.83%), deleted 55 (3.76%), changed 18 (1.23%)
21043.csv: added 252 (4.92%), deleted 253 (4.94%), changed 44 (0.86%)
21045.csv: added 98 (3.48%), deleted 81 (2.88%), changed 7 (0.25%)
21047.csv: added 65 (0.67%), deleted 71 (0.73%), changed 966 (9.97%)
21049.csv: added 63 (1.31%), deleted 58 (1.21%), changed 2 (0.04%)
21051.csv: added 28 (1.08%), deleted 21 (0.81%), changed 1 (0.04%)
21053.csv: added 23 (1.16%), deleted 25 (1.26%), changed 529 (26.65%)
21055.csv: added 52 (2.31%), deleted 48 (2.14%), changed 8 (0.36%)
21057.csv: added 99 (5.73%), deleted 96 (5.55%), changed 185 (10.70%)
21059.csv: added 310 (2.57%), deleted 336 (2.78%), changed 26 (0.22%)
21061.csv: added 95 (3.95%), deleted 83 (3.45%), changed 10 (0.42%)
21063.csv: added 25 (2.27%), deleted 25 (2.27%), changed 1 (0.09%)
21065.csv: added 4 (0.16%), deleted 4 (0.16%), changed 0 (0.00%)
21067.csv: added 255 (1.26%), deleted 253 (1.25%), changed 3 (0.01%)
21069.csv: added 136 (5.46%), deleted 117 (4.70%), changed 9 (0.36%)
21071.csv: added 565 (9.88%), deleted 529 (9.25%), changed 56 (0.98%)
21073.csv: added 223 (4.05%), deleted 223 (4.05%), changed 21 (0.38%)
21075.csv: added 57 (2.48%), deleted 37 (1.61%), changed 2254 (98.04%)
21077.csv: added 35 (3.31%), deleted 28 (2.65%), changed 4 (0.38%)
21079.csv: added 111 (4.62%), deleted 105 (4.37%), changed 9 (0.37%)
21081.csv: added 71 (3.16%), deleted 70 (3.11%), changed 24 (1.07%)
21083.csv: added 204 (2.19%), deleted 189 (2.03%), changed 2717 (29.11%)
21085.csv: added 183 (2.95%), deleted 172 (2.78%), changed 26 (0.42%)
21087.csv: added 93 (3.28%), deleted 91 (3.21%), changed 10 (0.35%)
21089.csv: added 425 (7.13%), deleted 424 (7.12%), changed 82 (1.38%)
21091.csv: added 19 (1.34%), deleted 15 (1.06%), changed 1 (0.07%)
21093.csv: added 350 (2.71%), deleted 319 (2.47%), changed 25 (0.19%)
21095.csv: added 339 (7.54%), deleted 349 (7.76%), changed 44 (0.98%)
21097.csv: added 70 (2.47%), deleted 59 (2.08%), changed 5 (0.18%)
21099.csv: added 64 (1.80%), deleted 61 (1.71%), changed 32 (0.90%)
21101.csv: added 147 (2.72%), deleted 134 (2.48%), changed 7 (0.13%)
