./compare_output.py ../tiger2024/ ../tiger2025/

17083.csv: added 621 (12.32%), deleted 641 (12.72%), changed 107 (2.12%)
17085.csv: added 684 (9.63%), deleted 691 (9.73%), changed 78 (1.10%)
17087.csv: added 344 (9.61%), deleted 341 (9.53%), changed 74 (2.07%)
17089.csv: added 2673 (8.84%), deleted 2033 (6.72%), changed 273 (0.90%)
17091.csv: added 2038 (13.56%), deleted 1859 (12.37%), changed 216 (1.44%)
17093.csv: added 2358 (19.09%), deleted 2572 (20.82%), changed 545 (4.41%)
17095.csv: added 971 (10.08%), deleted 910 (9.45%), changed 99 (1.03%)
17097.csv: added 2315 (4.04%), deleted 2419 (4.22%), changed 328 (0.57%)
17099.csv: added 1951 (10.12%), deleted 1772 (9.19%), changed 296 (1.53%)
17101.csv: added 1349 (62.08%), deleted 421 (19.37%), changed 78 (3.59%)
17103.csv: added 874 (11.29%), deleted 733 (9.47%), changed 73 (0.94%)
17105.csv: added 2199 (13.72%), deleted 3581 (22.35%), changed 222 (1.39%)
17107.csv: added 722 (9.39%), deleted 655 (8.52%), changed 64 (0.83%)
17109.csv: added 713 (8.55%), deleted 670 (8.04%), changed 77 (0.92%)
17111.csv: added 2578 (8.48%), deleted 2309 (7.59%), changed 270 (0.89%)
17113.csv: added 1232 (5.97%), deleted 1138 (5.52%), changed 163 (0.79%)
17115.csv: added 1290 (8.35%), deleted 1253 (8.11%), changed 132 (0.85%)
17117.csv: added 1255 (11.34%), deleted 1117 (10.09%), changed 139 (1.26%)
17119.csv: added 4357 (12.43%), deleted 3917 (11.18%), changed 314 (0.90%)
17121.csv: added 1149 (10.82%), deleted 1025 (9.65%), changed 86 (0.81%)
17123.csv: added 777 (19.31%), deleted 832 (20.68%), changed 229 (5.69%)
17125.csv: added 431 (7.67%), deleted 431 (7.67%), changed 37 (0.66%)
17127.csv: added 330 (9.32%), deleted 327 (9.23%), changed 67 (1.89%)
17129.csv: added 343 (12.30%), deleted 285 (10.22%), changed 48 (1.72%)
17131.csv: added 444 (7.97%), deleted 427 (7.66%), changed 58 (1.04%)
17133.csv: added 762 (11.70%), deleted 663 (10.18%), changed 83 (1.27%)
17135.csv: added 789 (8.07%), deleted 744 (7.61%), changed 58 (0.59%)
17137.csv: added 632 (9.82%), deleted 556 (8.64%), changed 69 (1.07%)
17139.csv: added 355 (13.37%), deleted 296 (11.15%), changed 46 (1.73%)
17141.csv: added 982 (9.62%), deleted 906 (8.87%), changed 84 (0.82%)
17143.csv: added 2070 (9.11%), deleted 1940 (8.54%), changed 117 (0.51%)
17145.csv: added 568 (13.94%), deleted 458 (11.24%), changed 42 (1.03%)
17147.csv: added 492 (11.58%), deleted 456 (10.73%), changed 60 (1.41%)
17149.csv: added 902 (21.69%), deleted 821 (19.74%), changed 305 (7.33%)
17151.csv: added 273 (29.97%), deleted 231 (25.36%), changed 36 (3.95%)
17153.csv: added 255 (14.03%), deleted 266 (14.63%), changed 57 (3.14%)
17155.csv: added 128 (9.14%), deleted 112 (8.00%), changed 24 (1.71%)
17157.csv: added 731 (8.22%), deleted 679 (7.64%), changed 61 (0.69%)
17159.csv: added 589 (9.64%), deleted 597 (9.77%), changed 40 (0.65%)
17161.csv: added 1186 (6.77%), deleted 1188 (6.78%), changed 234 (1.34%)
17163.csv: added 4113 (10.73%), deleted 3964 (10.34%), changed 356 (0.93%)
17165.csv: added 558 (7.31%), deleted 549 (7.19%), changed 115 (1.51%)
17167.csv: added 3038 (11.45%), deleted 2716 (10.24%), changed 202 (0.76%)
17169.csv: added 391 (23.15%), deleted 351 (20.78%), changed 163 (9.65%)
17171.csv: added 174 (10.79%), deleted 158 (9.80%), changed 23 (1.43%)
17173.csv: added 556 (13.02%), deleted 467 (10.94%), changed 138 (3.23%)
17175.csv: added 153 (12.45%), deleted 102 (8.30%), changed 11 (0.90%)
17177.csv: added 662 (8.09%), deleted 567 (6.93%), changed 53 (0.65%)
17179.csv: added 3861 (17.86%), deleted 4963 (22.96%), changed 549 (2.54%)
17181.csv: added 418 (8.53%), deleted 474 (9.68%), changed 79 (1.61%)
17183.csv: added 3466 (20.31%), deleted 4420 (25.90%), changed 689 (4.04%)
17185.csv: added 696 (21.62%), deleted 975 (30.29%), changed 224 (6.96%)
17187.csv: added 477 (10.42%), deleted 443 (9.68%), changed 55 (1.20%)
17189.csv: added 505 (8.77%), deleted 483 (8.39%), changed 35 (0.61%)
17191.csv: added 481 (13.86%), deleted 360 (10.37%), changed 41 (1.18%)
17193.csv: added 1201 (21.17%), deleted 1405 (24.77%), changed 334 (5.89%)
17195.csv: added 1844 (13.14%), deleted 3122 (22.25%), changed 441 (3.14%)
17197.csv: added 4065 (7.54%), deleted 3359 (6.23%), changed 239 (0.44%)
17199.csv: added 1196 (8.33%), deleted 1168 (8.13%), changed 221 (1.54%)
17201.csv: added 4268 (12.11%), deleted 3845 (10.91%), changed 297 (0.84%)
17203.csv: added 1280 (17.78%), deleted 1509 (20.96%), changed 431 (5.99%)
18001.csv: added 1205 (13.83%), deleted 2095 (24.04%), changed 146 (1.68%)
18003.csv: added 3635 (9.29%), deleted 3441 (8.80%), changed 100 (0.26%)
18005.csv: added 2022 (13.62%), deleted 2945 (19.83%), changed 235 (1.58%)
18007.csv: added 902 (16.52%), deleted 1710 (31.32%), changed 113 (2.07%)
18009.csv: added 636 (14.94%), deleted 1000 (23.49%), changed 116 (2.72%)
18011.csv: added 2346 (18.58%), deleted 3427 (27.15%), changed 374 (2.96%)
18013.csv: added 533 (15.27%), deleted 530 (15.19%), changed 35 (1.00%)
18015.csv: added 1172 (15.30%), deleted 1886 (24.61%), changed 202 (2.64%)
18017.csv: added 1570 (14.92%), deleted 2399 (22.79%), changed 243 (2.31%)
18019.csv: added 2731 (19.65%), deleted 2915 (20.98%), changed 251 (1.81%)
18021.csv: added 1188 (13.21%), deleted 2041 (22.70%), changed 230 (2.56%)
18023.csv: added 347 (5.40%), deleted 302 (4.70%), changed 17 (0.26%)
18025.csv: added 728 (24.75%), deleted 945 (32.12%), changed 213 (7.24%)
18027.csv: added 1189 (19.86%), deleted 1299 (21.69%), changed 278 (4.64%)
18029.csv: added 1967 (18.57%), deleted 3324 (31.38%), changed 522 (4.93%)
18031.csv: added 508 (8.76%), deleted 468 (8.07%), changed 30 (0.52%)
18033.csv: added 653 (8.08%), deleted 581 (7.19%), changed 36 (0.45%)
18035.csv: added 755 (4.38%), deleted 726 (4.22%), changed 40 (0.23%)
18037.csv: added 841 (9.28%), deleted 895 (9.88%), changed 76 (0.84%)
18039.csv: added 2444 (9.43%), deleted 2520 (9.72%), changed 228 (0.88%)
18041.csv: added 392 (8.58%), deleted 356 (7.79%), changed 26 (0.57%)
18043.csv: added 919 (11.51%), deleted 843 (10.56%), changed 48 (0.60%)
18045.csv: added 464 (8.89%), deleted 437 (8.37%), changed 37 (0.71%)
18047.csv: added 654 (12.97%), deleted 643 (12.76%), changed 57 (1.13%)
18049.csv: added 784 (10.93%), deleted 1248 (17.40%), changed 173 (2.41%)
18051.csv: added 623 (9.31%), deleted 660 (9.87%), changed 214 (3.20%)
18053.csv: added 867 (6.81%), deleted 874 (6.86%), changed 63 (0.49%)
18055.csv: added 1008 (16.64%), deleted 904 (14.92%), changed 90 (1.49%)
18057.csv: added 4086 (12.99%), deleted 2638 (8.39%), changed 279 (0.89%)
18059.csv: added 885 (9.14%), deleted 791 (8.17%), changed 33 (0.34%)
18061.csv: added 618 (10.10%), deleted 597 (9.75%), changed 36 (0.59%)
18063.csv: added 1588 (9.64%), deleted 1279 (7.76%), changed 76 (0.46%)
18065.csv: added 674 (6.79%), deleted 612 (6.16%), changed 34 (0.34%)
18067.csv: added 992 (8.10%), deleted 877 (7.16%), changed 45 (0.37%)
18069.csv: added 597 (8.39%), deleted 581 (8.17%), changed 33 (0.46%)
18071.csv: added 1578 (16.60%), deleted 2472 (26.00%), changed 232 (2.44%)
18073.csv: added 406 (5.91%), deleted 446 (6.49%), changed 44 (0.64%)
18075.csv: added 293 (4.84%), deleted 308 (5.09%), changed 22 (0.36%)
18077.csv: added 1605 (17.72%), deleted 2756 (30.43%), changed 295 (3.26%)
18079.csv: added 1700 (19.94%), deleted 2975 (34.90%), changed 325 (3.81%)
18081.csv: added 2662 (15.41%), deleted 3175 (18.38%), changed 367 (2.12%)
18083.csv: added 459 (6.37%), deleted 459 (6.37%), changed 66 (0.92%)
18085.csv: added 954 (6.59%), deleted 1157 (7.99%), changed 81 (0.56%)
18087.csv: added 1594 (15.95%), deleted 2831 (28.33%), changed 327 (3.27%)
18089.csv: added 4024 (8.31%), deleted 3492 (7.21%), changed 264 (0.55%)
18091.csv: added 890 (5.65%), deleted 874 (5.55%), changed 64 (0.41%)
18093.csv: added 1567 (22.17%), deleted 1616 (22.86%), changed 196 (2.77%)
18095.csv: added 1210 (6.19%), deleted 1136 (5.81%), changed 73 (0.37%)
18097.csv: added 4184 (5.15%), deleted 3971 (4.89%), changed 211 (0.26%)
18099.csv: added 513 (5.70%), deleted 511 (5.67%), changed 24 (0.27%)
18101.csv: added 257 (12.53%), deleted 252 (12.29%), changed 34 (1.66%)
18103.csv: added 466 (7.24%), deleted 469 (7.29%), changed 65 (1.01%)
18105.csv: added 1829 (13.73%), deleted 1637 (12.29%), changed 88 (0.66%)
18107.csv: added 1436 (17.98%), deleted 2206 (27.62%), changed 533 (6.67%)
18109.csv: added 2144 (16.88%), deleted 2904 (22.87%), changed 464 (3.65%)
18111.csv: added 240 (6.37%), deleted 232 (6.15%), changed 70 (1.86%)
18113.csv: added 1424 (13.69%), deleted 2264 (21.77%), changed 322 (3.10%)
18115.csv: added 101 (10.15%), deleted 107 (10.75%), changed 10 (1.01%)
18117.csv: added 606 (11.87%), deleted 572 (11.20%), changed 29 (0.57%)
18119.csv: added 1333 (22.38%), deleted 1866 (31.33%), changed 494 (8.29%)
18121.csv: added 563 (13.58%), deleted 676 (16.31%), changed 254 (6.13%)
18123.csv: added 888 (21.19%), deleted 1167 (27.85%), changed 343 (8.18%)
18125.csv: added 422 (9.18%), deleted 429 (9.34%), changed 61 (1.33%)
18127.csv: added 2021 (11.51%), deleted 1792 (10.21%), changed 132 (0.75%)
18129.csv: added 521 (8.94%), deleted 536 (9.20%), changed 62 (1.06%)
18131.csv: added 718 (14.42%), deleted 1015 (20.39%), changed 266 (5.34%)
18133.csv: added 534 (8.36%), deleted 509 (7.97%), changed 33 (0.52%)
18135.csv: added 2107 (17.43%), deleted 4058 (33.57%), changed 319 (2.64%)
18137.csv: added 1556 (19.75%), deleted 2615 (33.19%), changed 426 (5.41%)
18139.csv: added 365 (7.44%), deleted 335 (6.82%), changed 30 (0.61%)
18141.csv: added 3539 (10.54%), deleted 3219 (9.59%), changed 162 (0.48%)
18143.csv: added 468 (12.06%), deleted 441 (11.37%), changed 25 (0.64%)
18145.csv: added 1470 (13.41%), deleted 2590 (23.64%), changed 250 (2.28%)
18147.csv: added 938 (16.55%), deleted 1285 (22.68%), changed 436 (7.69%)
18149.csv: added 1799 (19.05%), deleted 3038 (32.17%), changed 325 (3.44%)
18151.csv: added 866 (11.50%), deleted 769 (10.21%), changed 75 (1.00%)
18153.csv: added 357 (5.71%), deleted 344 (5.50%), changed 48 (0.77%)
18155.csv: added 300 (14.62%), deleted 280 (13.65%), changed 51 (2.49%)
18157.csv: added 1200 (7.08%), deleted 922 (5.44%), changed 110 (0.65%)
18159.csv: added 182 (4.69%), deleted 159 (4.10%), changed 4 (0.10%)
18161.csv: added 432 (15.46%), deleted 717 (25.66%), changed 130 (4.65%)
18163.csv: added 1530 (7.82%), deleted 1456 (7.44%), changed 73 (0.37%)
18165.csv: added 761 (14.07%), deleted 1143 (21.13%), changed 150 (2.77%)
18167.csv: added 1488 (7.89%), deleted 1438 (7.63%), changed 126 (0.67%)
18169.csv: added 1807 (16.38%), deleted 3071 (27.83%), changed 344 (3.12%)
18171.csv: added 665 (13.70%), deleted 1218 (25.10%), changed 141 (2.91%)
18173.csv: added 549 (7.18%), deleted 506 (6.62%), changed 33 (0.43%)
18175.csv: added 2190 (24.45%), deleted 3105 (34.66%), changed 442 (4.93%)
18177.csv: added 628 (5.64%), deleted 604 (5.43%), changed 39 (0.35%)
18179.csv: added 262 (4.60%), deleted 255 (4.48%), changed 20 (0.35%)
18181.csv: added 1397 (14.16%), deleted 2374 (24.07%), changed 227 (2.30%)
18183.csv: added 467 (8.33%), deleted 478 (8.53%), changed 32 (0.57%)
19001.csv: added 1088 (19.33%), deleted 1544 (27.43%), changed 543 (9.65%)
19003.csv: added 533 (16.27%), deleted 744 (22.71%), changed 289 (8.82%)
19005.csv: added 401 (8.97%), deleted 369 (8.25%), changed 80 (1.79%)
19007.csv: added 409 (7.84%), deleted 361 (6.92%), changed 41 (0.79%)
19009.csv: added 842 (20.34%), deleted 1282 (30.97%), changed 422 (10.20%)
19011.csv: added 1899 (22.34%), deleted 2753 (32.39%), changed 808 (9.51%)
19013.csv: added 1183 (6.05%), deleted 1157 (5.92%), changed 285 (1.46%)
19015.csv: added 1459 (18.22%), deleted 2144 (26.77%), changed 651 (8.13%)
19017.csv: added 331 (5.88%), deleted 305 (5.42%), changed 48 (0.85%)
19019.csv: added 1458 (19.61%), deleted 1947 (26.19%), changed 569 (7.65%)
19021.csv: added 220 (4.03%), deleted 203 (3.72%), changed 37 (0.68%)
19023.csv: added 292 (7.27%), deleted 249 (6.20%), changed 42 (1.05%)
19025.csv: added 915 (14.77%), deleted 1372 (22.15%), changed 409 (6.60%)
19027.csv: added 560 (9.53%), deleted 647 (11.01%), changed 110 (1.87%)
19029.csv: added 672 (17.11%), deleted 735 (18.71%), changed 376 (9.57%)
19031.csv: added 1295 (20.51%), deleted 1705 (27.00%), changed 489 (7.74%)
19033.csv: added 653 (7.05%), deleted 565 (6.10%), changed 33 (0.36%)
19035.csv: added 1162 (21.72%), deleted 1639 (30.64%), changed 588 (10.99%)
19037.csv: added 1077 (20.13%), deleted 1526 (28.53%), changed 539 (10.08%)
19039.csv: added 851 (21.79%), deleted 1066 (27.30%), changed 287 (7.35%)
19041.csv: added 247 (5.71%), deleted 213 (4.92%), changed 49 (1.13%)
19043.csv: added 481 (6.94%), deleted 520 (7.51%), changed 62 (0.90%)
19045.csv: added 838 (9.71%), deleted 795 (9.21%), changed 87 (1.01%)
19047.csv: added 1251 (16.47%), deleted 1705 (22.44%), changed 582 (7.66%)
19049.csv: added 1805 (17.93%), deleted 787 (7.82%), changed 145 (1.44%)
19051.csv: added 334 (11.91%), deleted 279 (9.95%), changed 26 (0.93%)
19053.csv: added 354 (13.17%), deleted 341 (12.69%), changed 166 (6.18%)
19055.csv: added 429 (8.46%), deleted 383 (7.55%), changed 47 (0.93%)
19057.csv: added 646 (7.83%), deleted 741 (8.99%), changed 56 (0.68%)
19059.csv: added 412 (9.38%), deleted 340 (7.74%), changed 53 (1.21%)
19061.csv: added 1447 (11.42%), deleted 1369 (10.80%), changed 174 (1.37%)
19063.csv: added 762 (18.26%), deleted 1202 (28.80%), changed 334 (8.00%)
19065.csv: added 2126 (17.29%), deleted 4285 (34.86%), changed 278 (2.26%)
19067.csv: added 1114 (19.17%), deleted 1578 (27.16%), changed 551 (9.48%)
19069.csv: added 1010 (17.38%), deleted 1469 (25.28%), changed 545 (9.38%)
19071.csv: added 553 (22.54%), deleted 524 (21.36%), changed 261 (10.64%)
19073.csv: added 200 (5.13%), deleted 180 (4.61%), changed 34 (0.87%)
19075.csv: added 252 (4.78%), deleted 254 (4.81%), changed 7 (0.13%)
19077.csv: added 850 (16.12%), deleted 1110 (21.05%), changed 298 (5.65%)
19079.csv: added 425 (9.07%), deleted 433 (9.24%), changed 82 (1.75%)
19081.csv: added 256 (5.53%), deleted 230 (4.96%), changed 26 (0.56%)
19083.csv: added 361 (5.19%), deleted 436 (6.27%), changed 43 (0.62%)
19085.csv: added 462 (10.38%), deleted 398 (8.94%), changed 49 (1.10%)
19087.csv: added 1220 (19.97%), deleted 1552 (25.41%), changed 443 (7.25%)
19089.csv: added 1332 (23.20%), deleted 2255 (39.27%), changed 293 (5.10%)
19091.csv: added 693 (17.54%), deleted 988 (25.01%), changed 350 (8.86%)
19093.csv: added 816 (19.32%), deleted 1196 (28.31%), changed 446 (10.56%)
19095.csv: added 1174 (23.70%), deleted 1519 (30.66%), changed 519 (10.48%)
19097.csv: added 339 (4.63%), deleted 354 (4.84%), changed 48 (0.66%)
19099.csv: added 2492 (17.59%), deleted 4527 (31.95%), changed 373 (2.63%)
19101.csv: added 877 (20.25%), deleted 1075 (24.83%), changed 404 (9.33%)
19103.csv: added 1933 (13.60%), deleted 1563 (11.00%), changed 123 (0.87%)
19105.csv: added 1718 (19.41%), deleted 2902 (32.78%), changed 279 (3.15%)
19107.csv: added 204 (6.21%), deleted 176 (5.36%), changed 28 (0.85%)
19109.csv: added 1472 (17.54%), deleted 2125 (25.32%), changed 727 (8.66%)
19111.csv: added 600 (8.48%), deleted 556 (7.86%), changed 83 (1.17%)
19113.csv: added 1987 (7.76%), deleted 1755 (6.86%), changed 208 (0.81%)
19115.csv: added 1087 (18.35%), deleted 1705 (28.79%), changed 163 (2.75%)
19117.csv: added 216 (10.15%), deleted 172 (8.08%), changed 41 (1.93%)
19119.csv: added 243 (5.12%), deleted 226 (4.76%), changed 23 (0.48%)
19121.csv: added 930 (20.43%), deleted 1057 (23.22%), changed 478 (10.50%)
19123.csv: added 503 (8.94%), deleted 428 (7.60%), changed 53 (0.94%)
19125.csv: added 663 (9.75%), deleted 609 (8.95%), changed 36 (0.53%)
19127.csv: added 509 (6.82%), deleted 513 (6.87%), changed 59 (0.79%)
19129.csv: added 685 (17.73%), deleted 819 (21.20%), changed 197 (5.10%)
19131.csv: added 353 (8.70%), deleted 324 (7.99%), changed 87 (2.14%)
19133.csv: added 244 (8.28%), deleted 208 (7.06%), changed 32 (1.09%)
19135.csv: added 235 (10.43%), deleted 196 (8.70%), changed 31 (1.38%)
19137.csv: added 838 (16.32%), deleted 1177 (22.93%), changed 426 (8.30%)
19139.csv: added 571 (8.76%), deleted 526 (8.07%), changed 68 (1.04%)
19141.csv: added 1308 (19.90%), deleted 1898 (28.88%), changed 729 (11.09%)
19143.csv: added 803 (19.79%), deleted 1226 (30.21%), changed 394 (9.71%)
19145.csv: added 993 (15.33%), deleted 1321 (20.40%), changed 490 (7.57%)
19147.csv: added 906 (15.98%), deleted 1296 (22.86%), changed 450 (7.94%)
19149.csv: added 410 (4.98%), deleted 431 (5.23%), changed 75 (0.91%)
19151.csv: added 1693 (21.15%), deleted 3379 (42.22%), changed 166 (2.07%)
19153.csv: added 4827 (12.00%), deleted 3668 (9.12%), changed 254 (0.63%)
19155.csv: added 1265 (7.77%), deleted 1422 (8.73%), changed 211 (1.30%)
19157.csv: added 404 (6.46%), deleted 399 (6.38%), changed 38 (0.61%)
19159.csv: added 389 (20.00%), deleted 352 (18.10%), changed 231 (11.88%)
19161.csv: added 284 (6.51%), deleted 265 (6.07%), changed 55 (1.26%)
19163.csv: added 4660 (18.71%), deleted 5500 (22.08%), changed 608 (2.44%)
19165.csv: added 998 (17.19%), deleted 1459 (25.13%), changed 524 (9.03%)
19167.csv: added 553 (6.57%), deleted 520 (6.18%), changed 124 (1.47%)
19169.csv: added 2257 (17.79%), deleted 3470 (27.35%), changed 509 (4.01%)
19171.csv: added 560 (10.85%), deleted 523 (10.13%), changed 84 (1.63%)
19173.csv: added 696 (12.53%), deleted 1000 (18.00%), changed 374 (6.73%)
19175.csv: added 710 (20.59%), deleted 703 (20.38%), changed 335 (9.71%)
19177.csv: added 339 (7.32%), deleted 341 (7.37%), changed 37 (0.80%)
19179.csv: added 1682 (19.23%), deleted 2672 (30.55%), changed 305 (3.49%)
19181.csv: added 1030 (14.49%), deleted 703 (9.89%), changed 95 (1.34%)
19183.csv: added 622 (12.22%), deleted 536 (10.53%), changed 58 (1.14%)
19185.csv: added 506 (17.90%), deleted 498 (17.62%), changed 316 (11.18%)
19187.csv: added 1476 (17.02%), deleted 1846 (21.29%), changed 491 (5.66%)
19189.csv: added 274 (5.98%), deleted 308 (6.73%), changed 35 (0.76%)
19191.csv: added 1315 (21.40%), deleted 1646 (26.78%), changed 604 (9.83%)
19193.csv: added 2660 (16.20%), deleted 3360 (20.46%), changed 877 (5.34%)
19195.csv: added 724 (17.48%), deleted 988 (23.85%), changed 361 (8.72%)
19197.csv: added 231 (4.12%), deleted 253 (4.51%), changed 40 (0.71%)
20001.csv: added 680 (10.90%), deleted 940 (15.06%), changed 394 (6.31%)
20003.csv: added 687 (22.82%), deleted 705 (23.41%), changed 402 (13.35%)
20005.csv: added 195 (5.46%), deleted 175 (4.90%), changed 22 (0.62%)
20007.csv: added 325 (15.69%), deleted 305 (14.72%), changed 106 (5.12%)
20009.csv: added 447 (4.42%), deleted 412 (4.07%), changed 40 (0.40%)
20011.csv: added 1053 (20.18%), deleted 1239 (23.75%), changed 427 (8.18%)
20013.csv: added 178 (3.35%), deleted 176 (3.31%), changed 122 (2.30%)
20015.csv: added 809 (6.00%), deleted 868 (6.43%), changed 134 (0.99%)
20017.csv: added 116 (13.38%), deleted 110 (12.69%), changed 92 (10.61%)
20019.csv: added 252 (16.07%), deleted 216 (13.78%), changed 98 (6.25%)
20021.csv: added 448 (6.57%), deleted 402 (5.89%), changed 55 (0.81%)
20023.csv: added 145 (18.28%), deleted 114 (14.38%), changed 74 (9.33%)
20025.csv: added 80 (12.42%), deleted 60 (9.32%), changed 39 (6.06%)
20027.csv: added 611 (8.92%), deleted 856 (12.50%), changed 315 (4.60%)
20029.csv: added 285 (4.67%), deleted 282 (4.63%), changed 176 (2.89%)
20031.csv: added 1127 (14.34%), deleted 1604 (20.41%), changed 495 (6.30%)
20033.csv: added 113 (19.62%), deleted 71 (12.33%), changed 34 (5.90%)
20035.csv: added 416 (5.71%), deleted 344 (4.72%), changed 77 (1.06%)
20037.csv: added 1349 (12.01%), deleted 1784 (15.89%), changed 466 (4.15%)
20039.csv: added 73 (7.72%), deleted 55 (5.81%), changed 25 (2.64%)
20041.csv: added 991 (13.95%), deleted 1305 (18.38%), changed 562 (7.91%)
20043.csv: added 163 (7.03%), deleted 123 (5.31%), changed 17 (0.73%)
20045.csv: added 708 (6.12%), deleted 621 (5.37%), changed 143 (1.24%)
20047.csv: added 175 (13.96%), deleted 154 (12.28%), changed 44 (3.51%)
20049.csv: added 219 (17.88%), deleted 174 (14.20%), changed 144 (11.76%)
20051.csv: added 674 (11.98%), deleted 706 (12.55%), changed 232 (4.13%)
20053.csv: added 666 (10.82%), deleted 912 (14.82%), changed 243 (3.95%)
20055.csv: added 406 (4.80%), deleted 393 (4.65%), changed 12 (0.14%)
20057.csv: added 793 (7.65%), deleted 1097 (10.59%), changed 238 (2.30%)
20059.csv: added 1843 (18.31%), deleted 2745 (27.27%), changed 695 (6.90%)
20061.csv: added 441 (9.48%), deleted 545 (11.72%), changed 164 (3.53%)
20063.csv: added 76 (11.28%), deleted 47 (6.97%), changed 12 (1.78%)
20065.csv: added 86 (9.30%), deleted 68 (7.35%), changed 15 (1.62%)
20067.csv: added 205 (6.59%), deleted 304 (9.77%), changed 28 (0.90%)
20069.csv: added 217 (8.77%), deleted 303 (12.25%), changed 71 (2.87%)
20071.csv: added 67 (15.88%), deleted 32 (7.58%), changed 29 (6.87%)
20073.csv: added 208 (9.30%), deleted 155 (6.93%), changed 9 (0.40%)
20075.csv: added 44 (8.32%), deleted 44 (8.32%), changed 19 (3.59%)
20077.csv: added 260 (10.03%), deleted 244 (9.41%), changed 221 (8.53%)
20079.csv: added 364 (4.72%), deleted 370 (4.80%), changed 127 (1.65%)
20081.csv: added 154 (16.87%), deleted 136 (14.90%), changed 51 (5.59%)
20083.csv: added 75 (11.26%), deleted 59 (8.86%), changed 58 (8.71%)
20085.csv: added 178 (5.62%), deleted 149 (4.71%), changed 34 (1.07%)
20087.csv: added 1489 (20.74%), deleted 2145 (29.87%), changed 513 (7.14%)
20089.csv: added 135 (14.15%), deleted 91 (9.54%), changed 52 (5.45%)
20091.csv: added 2526 (4.78%), deleted 2175 (4.11%), changed 116 (0.22%)
20093.csv: added 65 (8.62%), deleted 68 (9.02%), changed 27 (3.58%)
20095.csv: added 856 (8.90%), deleted 1476 (15.34%), changed 288 (2.99%)
20097.csv: added 97 (10.57%), deleted 85 (9.26%), changed 18 (1.96%)
20099.csv: added 974 (15.56%), deleted 986 (15.75%), changed 510 (8.15%)
20101.csv: added 79 (13.62%), deleted 54 (9.31%), changed 29 (5.00%)
20103.csv: added 1375 (11.78%), deleted 1760 (15.07%), changed 192 (1.64%)
20105.csv: added 152 (14.04%), deleted 116 (10.71%), changed 78 (7.20%)
20107.csv: added 1322 (17.30%), deleted 2032 (26.60%), changed 249 (3.26%)
20109.csv: added 114 (8.91%), deleted 104 (8.12%), changed 41 (3.20%)
20111.csv: added 1460 (17.39%), deleted 1785 (21.26%), changed 641 (7.64%)
20113.csv: added 789 (11.55%), deleted 865 (12.66%), changed 627 (9.18%)
20115.csv: added 435 (11.25%), deleted 423 (10.94%), changed 502 (12.98%)
20117.csv: added 797 (12.60%), deleted 1001 (15.83%), changed 357 (5.64%)
20119.csv: added 323 (6.36%), deleted 525 (10.34%), changed 50 (0.98%)
20121.csv: added 2627 (19.36%), deleted 4590 (33.82%), changed 672 (4.95%)
20123.csv: added 127 (6.99%), deleted 96 (5.29%), changed 25 (1.38%)
20125.csv: added 969 (10.69%), deleted 1103 (12.17%), changed 423 (4.67%)
20127.csv: added 445 (9.88%), deleted 652 (14.48%), changed 274 (6.09%)
20129.csv: added 97 (15.23%), deleted 64 (10.05%), changed 25 (3.92%)
20131.csv: added 577 (18.70%), deleted 500 (16.21%), changed 211 (6.84%)
20133.csv: added 191 (5.06%), deleted 158 (4.19%), changed 17 (0.45%)
20135.csv: added 86 (9.93%), deleted 66 (7.62%), changed 59 (6.81%)
20137.csv: added 105 (6.29%), deleted 97 (5.82%), changed 105 (6.29%)
20139.csv: added 319 (7.93%), deleted 230 (5.72%), changed 83 (2.06%)
20141.csv: added 232 (14.04%), deleted 216 (13.07%), changed 115 (6.96%)
20143.csv: added 118 (4.38%), deleted 106 (3.93%), changed 33 (1.22%)
20145.csv: added 154 (9.54%), deleted 146 (9.05%), changed 76 (4.71%)
20147.csv: added 245 (5.30%), deleted 337 (7.28%), changed 158 (3.42%)
20149.csv: added 1227 (11.78%), deleted 1957 (18.78%), changed 417 (4.00%)
20151.csv: added 290 (13.14%), deleted 175 (7.93%), changed 19 (0.86%)
20153.csv: added 88 (11.55%), deleted 67 (8.79%), changed 46 (6.04%)
20155.csv: added 446 (2.69%), deleted 448 (2.71%), changed 74 (0.45%)
20157.csv: added 152 (10.03%), deleted 117 (7.72%), changed 85 (5.61%)
20159.csv: added 597 (11.38%), deleted 765 (14.58%), changed 334 (6.37%)
20161.csv: added 401 (5.03%), deleted 347 (4.35%), changed 45 (0.56%)
20163.csv: added 511 (7.41%), deleted 707 (10.25%), changed 192 (2.78%)
20165.csv: added 145 (12.79%), deleted 97 (8.55%), changed 54 (4.76%)
20167.csv: added 193 (7.88%), deleted 137 (5.60%), changed 30 (1.23%)
20169.csv: added 608 (6.89%), deleted 549 (6.22%), changed 156 (1.77%)
20171.csv: added 381 (9.83%), deleted 543 (14.02%), changed 51 (1.32%)
20173.csv: added 2302 (4.02%), deleted 2181 (3.81%), changed 223 (0.39%)
20175.csv: added 422 (12.92%), deleted 464 (14.21%), changed 98 (3.00%)
20177.csv: added 1162 (5.27%), deleted 1140 (5.17%), changed 100 (0.45%)
20179.csv: added 128 (19.57%), deleted 75 (11.47%), changed 41 (6.27%)
20181.csv: added 329 (13.90%), deleted 304 (12.84%), changed 99 (4.18%)
